Cluster,Direction,Target,Source,Value
2,RNA -> Niche,Bdnf,Adgrl3,0.26352379948641597
2,RNA -> Niche,Bdnf,Ambp,0.45551115047973384
2,RNA -> Niche,Bdnf,Cd248,0.5377152437125893
2,RNA -> Niche,Bdnf,Cyp3a13,0.28936277714424796
2,RNA -> Niche,Bdnf,Fibin,0.3211590971202544
2,RNA -> Niche,Bdnf,Gbp2,0.32373506497866655
2,RNA -> Niche,Bdnf,Gpm6a,0.2601232233309746
2,RNA -> Niche,Bdnf,Igfbp3,0.2252634678970288
2,RNA -> Niche,Bdnf,Iglc3,0.5394706580318526
2,RNA -> Niche,Bdnf,Lgals4,0.4267403971215371
2,RNA -> Niche,Bdnf,Lypd8,0.3131234967933468
2,RNA -> Niche,Bdnf,Nkain4,0.69566462603192
2,RNA -> Niche,Bdnf,Phgr1,0.4858036861591794
2,RNA -> Niche,Bdnf,Rbp4,0.494997360642711
2,RNA -> Niche,Bdnf,Rdh10,0.30525065008351754
2,RNA -> Niche,Bdnf,Sell,0.5098918805288507
2,RNA -> Niche,Bdnf,Sptssb,0.2874049785286747
2,RNA -> Niche,Bdnf,Strn3,0.5065820329062247
2,RNA -> Niche,Bdnf,Tff1,0.4353578407899436
2,RNA -> Niche,Bdnf,Ubd,0.7229245456477889
2,RNA -> Niche,Cldn15,Adgrl3,0.10536556939043051
2,RNA -> Niche,Cldn15,Ambp,0.19733628964948144
2,RNA -> Niche,Cldn15,Cd248,0.10248681089779375
2,RNA -> Niche,Cldn15,Cyp3a13,0.10529323662878126
2,RNA -> Niche,Cldn15,Fibin,0.05501242714944419
2,RNA -> Niche,Cldn15,Gbp2,0.27405951951936086
2,RNA -> Niche,Cldn15,Gpm6a,0.08554324808788905
2,RNA -> Niche,Cldn15,Igfbp3,0.11837134313270516
2,RNA -> Niche,Cldn15,Iglc3,0.162066121478112
2,RNA -> Niche,Cldn15,Lgals4,0.28905338607935965
2,RNA -> Niche,Cldn15,Lypd8,0.207288845651486
2,RNA -> Niche,Cldn15,Nkain4,0.15077002071711296
2,RNA -> Niche,Cldn15,Phgr1,0.18133568311154424
2,RNA -> Niche,Cldn15,Rbp4,0.17969366745864632
2,RNA -> Niche,Cldn15,Rdh10,0.09970542128325836
2,RNA -> Niche,Cldn15,Sell,0.12289933306974049
2,RNA -> Niche,Cldn15,Sptssb,0.1336256667953583
2,RNA -> Niche,Cldn15,Strn3,0.1375721811076816
2,RNA -> Niche,Cldn15,Tff1,0.32896601100755807
2,RNA -> Niche,Cldn15,Ubd,0.12639413083437753
2,RNA -> Niche,Cln5,Adgrl3,0.3315882224092059
2,RNA -> Niche,Cln5,Ambp,0.36589181244542585
2,RNA -> Niche,Cln5,Cd248,0.7318247394759508
2,RNA -> Niche,Cln5,Cyp3a13,0.3292194012907362
2,RNA -> Niche,Cln5,Fibin,0.2080945203758121
2,RNA -> Niche,Cln5,Gbp2,0.3295608911797378
2,RNA -> Niche,Cln5,Gpm6a,0.2673270474091296
2,RNA -> Niche,Cln5,Igfbp3,0.19635036438831394
2,RNA -> Niche,Cln5,Iglc3,0.8941751037054522
2,RNA -> Niche,Cln5,Lgals4,0.559438827207939
2,RNA -> Niche,Cln5,Lypd8,0.21890282336238956
2,RNA -> Niche,Cln5,Nkain4,0.5623870884927739
2,RNA -> Niche,Cln5,Phgr1,0.5169440445942824
2,RNA -> Niche,Cln5,Rbp4,0.5272831233175134
2,RNA -> Niche,Cln5,Rdh10,0.3524975157481762
2,RNA -> Niche,Cln5,Sell,0.5852582752188268
2,RNA -> Niche,Cln5,Sptssb,0.39022156398205715
2,RNA -> Niche,Cln5,Strn3,0.473729067137926
2,RNA -> Niche,Cln5,Tff1,0.22936690510224408
2,RNA -> Niche,Cln5,Ubd,0.7021756521610752
2,RNA -> Niche,Fmo2,Adgrl3,0.08597226052444537
2,RNA -> Niche,Fmo2,Ambp,0.30901493406531855
2,RNA -> Niche,Fmo2,Cd248,0.2653651743805769
2,RNA -> Niche,Fmo2,Cyp3a13,0.20908145855713237
2,RNA -> Niche,Fmo2,Fibin,0.14547646622808938
2,RNA -> Niche,Fmo2,Gbp2,0.1701870625952041
2,RNA -> Niche,Fmo2,Gpm6a,0.1595815181310613
2,RNA -> Niche,Fmo2,Igfbp3,0.2183339493904709
2,RNA -> Niche,Fmo2,Iglc3,0.4848262407092261
2,RNA -> Niche,Fmo2,Lgals4,0.1979183496808555
2,RNA -> Niche,Fmo2,Lypd8,0.2719384146947039
2,RNA -> Niche,Fmo2,Nkain4,0.28729950259269676
2,RNA -> Niche,Fmo2,Phgr1,0.25181694683501005
2,RNA -> Niche,Fmo2,Rbp4,0.2369678700801251
2,RNA -> Niche,Fmo2,Rdh10,0.2655298808445645
2,RNA -> Niche,Fmo2,Sell,0.29081008094250155
2,RNA -> Niche,Fmo2,Sptssb,0.315943438712304
2,RNA -> Niche,Fmo2,Strn3,0.2289764539045243
2,RNA -> Niche,Fmo2,Tff1,0.43648302173731907
2,RNA -> Niche,Fmo2,Ubd,0.5213034669581763
2,RNA -> Niche,Gm30648,Adgrl3,0.4271410785610117
2,RNA -> Niche,Gm30648,Ambp,0.39572296669258483
2,RNA -> Niche,Gm30648,Cd248,0.33993154474066256
2,RNA -> Niche,Gm30648,Cyp3a13,0.45704296919318654
2,RNA -> Niche,Gm30648,Fibin,0.1935006367927016
2,RNA -> Niche,Gm30648,Gbp2,0.3217880563175864
2,RNA -> Niche,Gm30648,Gpm6a,0.16164255211634443
2,RNA -> Niche,Gm30648,Igfbp3,0.30854989294316293
2,RNA -> Niche,Gm30648,Iglc3,0.4606352002389946
2,RNA -> Niche,Gm30648,Lgals4,0.5310804059633663
2,RNA -> Niche,Gm30648,Lypd8,0.3650605070619596
2,RNA -> Niche,Gm30648,Nkain4,0.306335617320497
2,RNA -> Niche,Gm30648,Phgr1,0.5052860822587818
2,RNA -> Niche,Gm30648,Rbp4,0.4763683423648395
2,RNA -> Niche,Gm30648,Rdh10,0.3885967801301653
2,RNA -> Niche,Gm30648,Sell,0.660566745671675
2,RNA -> Niche,Gm30648,Sptssb,0.42335142615917004
2,RNA -> Niche,Gm30648,Strn3,0.3806153956355824
2,RNA -> Niche,Gm30648,Tff1,0.42521855919731366
2,RNA -> Niche,Gm30648,Ubd,0.3209920087848087
2,RNA -> Niche,Gm49980,Adgrl3,0.30207072470791857
2,RNA -> Niche,Gm49980,Ambp,0.35935238730395963
2,RNA -> Niche,Gm49980,Cd248,0.465641032173837
2,RNA -> Niche,Gm49980,Cyp3a13,0.28991398239678484
2,RNA -> Niche,Gm49980,Fibin,0.33047778019528296
2,RNA -> Niche,Gm49980,Gbp2,0.3120868432894518
2,RNA -> Niche,Gm49980,Gpm6a,0.4572871616323661
2,RNA -> Niche,Gm49980,Igfbp3,0.1801867334296477
2,RNA -> Niche,Gm49980,Iglc3,0.5854070098755675
2,RNA -> Niche,Gm49980,Lgals4,0.7732990661713769
2,RNA -> Niche,Gm49980,Lypd8,0.4745824865521219
2,RNA -> Niche,Gm49980,Nkain4,0.41525993246793375
2,RNA -> Niche,Gm49980,Phgr1,0.5082044631771196
2,RNA -> Niche,Gm49980,Rbp4,0.2995604718744421
2,RNA -> Niche,Gm49980,Rdh10,0.48251298878649884
2,RNA -> Niche,Gm49980,Sell,0.6551271130760763
2,RNA -> Niche,Gm49980,Sptssb,0.6813218099262198
2,RNA -> Niche,Gm49980,Strn3,0.4680606685006897
2,RNA -> Niche,Gm49980,Tff1,0.47364976314167356
2,RNA -> Niche,Gm49980,Ubd,0.7753653811880409
2,RNA -> Niche,Gpm6a,Adgrl3,0.251314459009286
2,RNA -> Niche,Gpm6a,Ambp,0.3232600272032001
2,RNA -> Niche,Gpm6a,Cd248,0.23370100150638376
2,RNA -> Niche,Gpm6a,Cyp3a13,0.3174719438081358
2,RNA -> Niche,Gpm6a,Fibin,0.27696922148101627
2,RNA -> Niche,Gpm6a,Gbp2,0.30602468757419976
2,RNA -> Niche,Gpm6a,Gpm6a,0.36592204323742744
2,RNA -> Niche,Gpm6a,Igfbp3,0.23115612230031085
2,RNA -> Niche,Gpm6a,Iglc3,0.37321181181553525
2,RNA -> Niche,Gpm6a,Lgals4,0.7585768294108048
2,RNA -> Niche,Gpm6a,Lypd8,1.0
2,RNA -> Niche,Gpm6a,Nkain4,0.45137300619627396
2,RNA -> Niche,Gpm6a,Phgr1,0.35517313222375446
2,RNA -> Niche,Gpm6a,Rbp4,0.2646221753183897
2,RNA -> Niche,Gpm6a,Rdh10,0.27140613251827955
2,RNA -> Niche,Gpm6a,Sell,0.2531325727761449
2,RNA -> Niche,Gpm6a,Sptssb,0.24689502741894317
2,RNA -> Niche,Gpm6a,Strn3,0.22896931943004475
2,RNA -> Niche,Gpm6a,Tff1,0.5197761717730591
2,RNA -> Niche,Gpm6a,Ubd,0.3760535112434886
2,RNA -> Niche,Guca1a,Adgrl3,0.3025047258335175
2,RNA -> Niche,Guca1a,Ambp,0.5451751814221368
2,RNA -> Niche,Guca1a,Cd248,0.18056600448116636
2,RNA -> Niche,Guca1a,Cyp3a13,0.37870774309408745
2,RNA -> Niche,Guca1a,Fibin,0.09177352401980722
2,RNA -> Niche,Guca1a,Gbp2,0.11842003454853345
2,RNA -> Niche,Guca1a,Gpm6a,0.1403429957447095
2,RNA -> Niche,Guca1a,Igfbp3,0.37402786908198554
2,RNA -> Niche,Guca1a,Iglc3,0.20342118648847013
2,RNA -> Niche,Guca1a,Lgals4,0.4463838034393159
2,RNA -> Niche,Guca1a,Lypd8,0.35703084594949824
2,RNA -> Niche,Guca1a,Nkain4,0.4679727674154182
2,RNA -> Niche,Guca1a,Phgr1,0.4133755936337073
2,RNA -> Niche,Guca1a,Rbp4,0.3862835446886693
2,RNA -> Niche,Guca1a,Rdh10,0.2175327184192159
2,RNA -> Niche,Guca1a,Sell,0.274835291932751
2,RNA -> Niche,Guca1a,Sptssb,0.43223322979396434
2,RNA -> Niche,Guca1a,Strn3,0.21261412697379564
2,RNA -> Niche,Guca1a,Tff1,0.4266881474387324
2,RNA -> Niche,Guca1a,Ubd,0.2966278818886127
2,RNA -> Niche,Igtp,Adgrl3,0.4921672154695843
2,RNA -> Niche,Igtp,Ambp,0.6817792794345513
2,RNA -> Niche,Igtp,Cd248,0.6198985701856038
2,RNA -> Niche,Igtp,Cyp3a13,0.41285061193981293
2,RNA -> Niche,Igtp,Fibin,0.4589295779015724
2,RNA -> Niche,Igtp,Gbp2,0.3899432152739154
2,RNA -> Niche,Igtp,Gpm6a,0.5575255082681952
2,RNA -> Niche,Igtp,Igfbp3,0.3620729801100672
2,RNA -> Niche,Igtp,Iglc3,1.0
2,RNA -> Niche,Igtp,Lgals4,0.8847605547825949
2,RNA -> Niche,Igtp,Lypd8,0.5772988396079755
2,RNA -> Niche,Igtp,Nkain4,0.7361740030600832
2,RNA -> Niche,Igtp,Phgr1,0.5770443715987331
2,RNA -> Niche,Igtp,Rbp4,0.6658887075418186
2,RNA -> Niche,Igtp,Rdh10,0.41511374953117053
2,RNA -> Niche,Igtp,Sell,0.6289906437885942
2,RNA -> Niche,Igtp,Sptssb,0.7988256582803939
2,RNA -> Niche,Igtp,Strn3,0.35042572757679036
2,RNA -> Niche,Igtp,Tff1,0.8228069409112245
2,RNA -> Niche,Igtp,Ubd,0.6350014817602617
2,RNA -> Niche,Lrrn4,Adgrl3,0.04939597670621595
2,RNA -> Niche,Lrrn4,Ambp,0.030215474981817595
2,RNA -> Niche,Lrrn4,Cd248,0.11009268572200938
2,RNA -> Niche,Lrrn4,Cyp3a13,0.012015109278825644
2,RNA -> Niche,Lrrn4,Fibin,0.018618257007679623
2,RNA -> Niche,Lrrn4,Gbp2,0.09413011437026046
2,RNA -> Niche,Lrrn4,Gpm6a,0.02728700317573897
2,RNA -> Niche,Lrrn4,Igfbp3,0.03724148501576176
2,RNA -> Niche,Lrrn4,Iglc3,0.25554258722439493
2,RNA -> Niche,Lrrn4,Lgals4,0.1317139646097598
2,RNA -> Niche,Lrrn4,Lypd8,0.03599976370939225
2,RNA -> Niche,Lrrn4,Nkain4,0.05482213089161904
2,RNA -> Niche,Lrrn4,Phgr1,0.0702477057374284
2,RNA -> Niche,Lrrn4,Rbp4,0.0325299813987941
2,RNA -> Niche,Lrrn4,Rdh10,0.06299946316289178
2,RNA -> Niche,Lrrn4,Sell,0.052878790568202515
2,RNA -> Niche,Lrrn4,Sptssb,0.007558180981334572
2,RNA -> Niche,Lrrn4,Strn3,0.07458487408731283
2,RNA -> Niche,Lrrn4,Tff1,0.09940048539846161
2,RNA -> Niche,Lrrn4,Ubd,0.22022132218661375
2,RNA -> Niche,Lypd8,Adgrl3,0.09056913476004792
2,RNA -> Niche,Lypd8,Ambp,0.33397407974961896
2,RNA -> Niche,Lypd8,Cd248,0.15242613699835203
2,RNA -> Niche,Lypd8,Cyp3a13,0.23997854449520645
2,RNA -> Niche,Lypd8,Fibin,0.08190405029309422
2,RNA -> Niche,Lypd8,Gbp2,0.16095375283703933
2,RNA -> Niche,Lypd8,Gpm6a,0.12883195187234484
2,RNA -> Niche,Lypd8,Igfbp3,0.07953228300841224
2,RNA -> Niche,Lypd8,Iglc3,0.16033360583057005
2,RNA -> Niche,Lypd8,Lgals4,0.4683247068442336
2,RNA -> Niche,Lypd8,Lypd8,0.7885954081743126
2,RNA -> Niche,Lypd8,Nkain4,0.11703318997863826
2,RNA -> Niche,Lypd8,Phgr1,0.45999006404804366
2,RNA -> Niche,Lypd8,Rbp4,0.14286518542046606
2,RNA -> Niche,Lypd8,Rdh10,0.18175463937823189
2,RNA -> Niche,Lypd8,Sell,0.26162041091702076
2,RNA -> Niche,Lypd8,Sptssb,0.4530294425786866
2,RNA -> Niche,Lypd8,Strn3,0.27286798549428987
2,RNA -> Niche,Lypd8,Tff1,0.7151439247982355
2,RNA -> Niche,Lypd8,Ubd,0.2181631829453552
2,RNA -> Niche,Mrc2,Adgrl3,0.14102384018710548
2,RNA -> Niche,Mrc2,Ambp,0.19026498963626862
2,RNA -> Niche,Mrc2,Cd248,0.18660574007818123
2,RNA -> Niche,Mrc2,Cyp3a13,0.17031798179384125
2,RNA -> Niche,Mrc2,Fibin,0.07877464640717276
2,RNA -> Niche,Mrc2,Gbp2,0.12638776949227437
2,RNA -> Niche,Mrc2,Gpm6a,0.27890037888675145
2,RNA -> Niche,Mrc2,Igfbp3,0.32792246744918707
2,RNA -> Niche,Mrc2,Iglc3,0.27497777831321524
2,RNA -> Niche,Mrc2,Lgals4,0.2912308210186636
2,RNA -> Niche,Mrc2,Lypd8,0.5365004356771274
2,RNA -> Niche,Mrc2,Nkain4,0.33721751717891274
2,RNA -> Niche,Mrc2,Phgr1,0.23094591641964687
2,RNA -> Niche,Mrc2,Rbp4,0.2923497261562751
2,RNA -> Niche,Mrc2,Rdh10,0.15742491103274406
2,RNA -> Niche,Mrc2,Sell,0.10234180090918837
2,RNA -> Niche,Mrc2,Sptssb,0.28280665949859235
2,RNA -> Niche,Mrc2,Strn3,0.4429635190579091
2,RNA -> Niche,Mrc2,Tff1,0.2998325449736786
2,RNA -> Niche,Mrc2,Ubd,0.22755634052655496
2,RNA -> Niche,Muc13,Adgrl3,0.12392103989546373
2,RNA -> Niche,Muc13,Ambp,0.24042149928536252
2,RNA -> Niche,Muc13,Cd248,0.18698854381423202
2,RNA -> Niche,Muc13,Cyp3a13,0.2848341866683736
2,RNA -> Niche,Muc13,Fibin,0.1360442503477249
2,RNA -> Niche,Muc13,Gbp2,0.24224847079834472
2,RNA -> Niche,Muc13,Gpm6a,0.2124347962532784
2,RNA -> Niche,Muc13,Igfbp3,0.1249999973330762
2,RNA -> Niche,Muc13,Iglc3,0.1347234022076277
2,RNA -> Niche,Muc13,Lgals4,0.5785466917056996
2,RNA -> Niche,Muc13,Lypd8,0.8419997984148417
2,RNA -> Niche,Muc13,Nkain4,0.1658840243570222
2,RNA -> Niche,Muc13,Phgr1,0.47354134762446254
2,RNA -> Niche,Muc13,Rbp4,0.12971314672891474
2,RNA -> Niche,Muc13,Rdh10,0.22112778906573488
2,RNA -> Niche,Muc13,Sell,0.2656678208372206
2,RNA -> Niche,Muc13,Sptssb,0.37551433130811496
2,RNA -> Niche,Muc13,Strn3,0.2989402732193927
2,RNA -> Niche,Muc13,Tff1,0.6629706343797558
2,RNA -> Niche,Muc13,Ubd,0.2899718767445523
2,RNA -> Niche,Ogn,Adgrl3,0.22307139030896173
2,RNA -> Niche,Ogn,Ambp,0.3253757591098637
2,RNA -> Niche,Ogn,Cd248,0.28830536572988835
2,RNA -> Niche,Ogn,Cyp3a13,0.32533279097501533
2,RNA -> Niche,Ogn,Fibin,0.24108782774478266
2,RNA -> Niche,Ogn,Gbp2,0.3690510868028814
2,RNA -> Niche,Ogn,Gpm6a,0.3434659882499818
2,RNA -> Niche,Ogn,Igfbp3,0.32072056260315807
2,RNA -> Niche,Ogn,Iglc3,0.29508392695616187
2,RNA -> Niche,Ogn,Lgals4,0.7278163285996074
2,RNA -> Niche,Ogn,Lypd8,1.0
2,RNA -> Niche,Ogn,Nkain4,0.4208713908747232
2,RNA -> Niche,Ogn,Phgr1,0.38314652240641883
2,RNA -> Niche,Ogn,Rbp4,0.28815177299357214
2,RNA -> Niche,Ogn,Rdh10,0.296808341272546
2,RNA -> Niche,Ogn,Sell,0.2676068392657129
2,RNA -> Niche,Ogn,Sptssb,0.29548897419221165
2,RNA -> Niche,Ogn,Strn3,0.2624192984743297
2,RNA -> Niche,Ogn,Tff1,0.5927625741107946
2,RNA -> Niche,Ogn,Ubd,0.37836619894371776
2,RNA -> Niche,Pgm5,Adgrl3,0.3490702755392561
2,RNA -> Niche,Pgm5,Ambp,0.46782124693129934
2,RNA -> Niche,Pgm5,Cd248,0.3455770825993717
2,RNA -> Niche,Pgm5,Cyp3a13,0.6039172187152789
2,RNA -> Niche,Pgm5,Fibin,0.3247128209390542
2,RNA -> Niche,Pgm5,Gbp2,0.3085729655511035
2,RNA -> Niche,Pgm5,Gpm6a,0.2689470753358955
2,RNA -> Niche,Pgm5,Igfbp3,0.20856055870783902
2,RNA -> Niche,Pgm5,Iglc3,0.48066027735761063
2,RNA -> Niche,Pgm5,Lgals4,0.6621056103493377
2,RNA -> Niche,Pgm5,Lypd8,0.6026857845003682
2,RNA -> Niche,Pgm5,Nkain4,0.41347257266005916
2,RNA -> Niche,Pgm5,Phgr1,0.8875056905003171
2,RNA -> Niche,Pgm5,Rbp4,0.4470183388391196
2,RNA -> Niche,Pgm5,Rdh10,0.3407615016627996
2,RNA -> Niche,Pgm5,Sell,0.7563704730099456
2,RNA -> Niche,Pgm5,Sptssb,0.852634632185753
2,RNA -> Niche,Pgm5,Strn3,0.47910731295227416
2,RNA -> Niche,Pgm5,Tff1,0.6223993639921175
2,RNA -> Niche,Pgm5,Ubd,0.3529127445361491
2,RNA -> Niche,Ripk4,Adgrl3,0.28353950907914244
2,RNA -> Niche,Ripk4,Ambp,0.3487686227774986
2,RNA -> Niche,Ripk4,Cd248,0.3765482599046026
2,RNA -> Niche,Ripk4,Cyp3a13,0.362746876893444
2,RNA -> Niche,Ripk4,Fibin,0.21666198903943967
2,RNA -> Niche,Ripk4,Gbp2,0.22319719980975414
2,RNA -> Niche,Ripk4,Gpm6a,0.30936427155443263
2,RNA -> Niche,Ripk4,Igfbp3,0.39625300724355444
2,RNA -> Niche,Ripk4,Iglc3,0.46673363249873595
2,RNA -> Niche,Ripk4,Lgals4,0.542557962389684
2,RNA -> Niche,Ripk4,Lypd8,0.501270805832414
2,RNA -> Niche,Ripk4,Nkain4,0.4739671089101395
2,RNA -> Niche,Ripk4,Phgr1,0.42701457944234533
2,RNA -> Niche,Ripk4,Rbp4,0.43815545057962463
2,RNA -> Niche,Ripk4,Rdh10,0.2469126198644676
2,RNA -> Niche,Ripk4,Sell,0.34759707777589793
2,RNA -> Niche,Ripk4,Sptssb,0.2957305870211759
2,RNA -> Niche,Ripk4,Strn3,0.369868224513386
2,RNA -> Niche,Ripk4,Tff1,0.48626527331276836
2,RNA -> Niche,Ripk4,Ubd,0.40629129096053573
2,RNA -> Niche,S1pr5,Adgrl3,0.1997510199235036
2,RNA -> Niche,S1pr5,Ambp,0.49827509640135953
2,RNA -> Niche,S1pr5,Cd248,0.49277343844451216
2,RNA -> Niche,S1pr5,Cyp3a13,0.4128677214597012
2,RNA -> Niche,S1pr5,Fibin,0.2719450663775991
2,RNA -> Niche,S1pr5,Gbp2,0.26966765732604353
2,RNA -> Niche,S1pr5,Gpm6a,0.3177536605755202
2,RNA -> Niche,S1pr5,Igfbp3,0.21017531056962954
2,RNA -> Niche,S1pr5,Iglc3,0.6027489467650852
2,RNA -> Niche,S1pr5,Lgals4,0.41403367974954186
2,RNA -> Niche,S1pr5,Lypd8,0.5523305196531216
2,RNA -> Niche,S1pr5,Nkain4,0.4707843500192114
2,RNA -> Niche,S1pr5,Phgr1,0.6449514833594819
2,RNA -> Niche,S1pr5,Rbp4,0.35846344140114145
2,RNA -> Niche,S1pr5,Rdh10,0.48767705431449654
2,RNA -> Niche,S1pr5,Sell,0.5718746218050539
2,RNA -> Niche,S1pr5,Sptssb,0.6641464726754296
2,RNA -> Niche,S1pr5,Strn3,0.39506386353353706
2,RNA -> Niche,S1pr5,Tff1,0.7533954502777352
2,RNA -> Niche,S1pr5,Ubd,0.5694750180716615
2,RNA -> Niche,Tgfbi,Adgrl3,0.17190652145734014
2,RNA -> Niche,Tgfbi,Ambp,0.5757832005781354
2,RNA -> Niche,Tgfbi,Cd248,0.36966411032700186
2,RNA -> Niche,Tgfbi,Cyp3a13,0.4648703139634778
2,RNA -> Niche,Tgfbi,Fibin,0.17382890065536993
2,RNA -> Niche,Tgfbi,Gbp2,0.193706562214755
2,RNA -> Niche,Tgfbi,Gpm6a,0.19988716489873903
2,RNA -> Niche,Tgfbi,Igfbp3,0.14625404039994913
2,RNA -> Niche,Tgfbi,Iglc3,0.3723487874209273
2,RNA -> Niche,Tgfbi,Lgals4,0.31183610046139365
2,RNA -> Niche,Tgfbi,Lypd8,0.3349491686099486
2,RNA -> Niche,Tgfbi,Nkain4,0.408324896220897
2,RNA -> Niche,Tgfbi,Phgr1,0.4134317113038411
2,RNA -> Niche,Tgfbi,Rbp4,0.2535691816954549
2,RNA -> Niche,Tgfbi,Rdh10,0.2354373339208849
2,RNA -> Niche,Tgfbi,Sell,0.40527895376449513
2,RNA -> Niche,Tgfbi,Sptssb,0.3647505620885938
2,RNA -> Niche,Tgfbi,Strn3,0.36943560220827876
2,RNA -> Niche,Tgfbi,Tff1,0.7657741285757418
2,RNA -> Niche,Tgfbi,Ubd,0.2645078636963905
2,RNA -> Niche,Tmem59l,Adgrl3,0.33327534560405125
2,RNA -> Niche,Tmem59l,Ambp,0.6779293106227143
2,RNA -> Niche,Tmem59l,Cd248,0.5969963803508207
2,RNA -> Niche,Tmem59l,Cyp3a13,0.39384975240177783
2,RNA -> Niche,Tmem59l,Fibin,0.3116917654729609
2,RNA -> Niche,Tmem59l,Gbp2,0.4192945410944703
2,RNA -> Niche,Tmem59l,Gpm6a,0.5109345222945773
2,RNA -> Niche,Tmem59l,Igfbp3,0.32335380984604706
2,RNA -> Niche,Tmem59l,Iglc3,0.6911503385380714
2,RNA -> Niche,Tmem59l,Lgals4,0.7855437300064999
2,RNA -> Niche,Tmem59l,Lypd8,0.5370476292336431
2,RNA -> Niche,Tmem59l,Nkain4,0.690865553460739
2,RNA -> Niche,Tmem59l,Phgr1,0.6296487910558423
2,RNA -> Niche,Tmem59l,Rbp4,0.5002543839106648
2,RNA -> Niche,Tmem59l,Rdh10,0.5111284266170889
2,RNA -> Niche,Tmem59l,Sell,0.8255494723645509
2,RNA -> Niche,Tmem59l,Sptssb,0.5205631728337996
2,RNA -> Niche,Tmem59l,Strn3,0.5620175756094682
2,RNA -> Niche,Tmem59l,Tff1,0.7941764721545076
2,RNA -> Niche,Tmem59l,Ubd,0.7259746292272623
2,RNA -> Niche,Top2a,Adgrl3,0.4414750659610567
2,RNA -> Niche,Top2a,Ambp,0.8412354001358382
2,RNA -> Niche,Top2a,Cd248,0.7746972562707453
2,RNA -> Niche,Top2a,Cyp3a13,0.4772712596683136
2,RNA -> Niche,Top2a,Fibin,0.4290194152307518
2,RNA -> Niche,Top2a,Gbp2,0.4484034836581321
2,RNA -> Niche,Top2a,Gpm6a,0.5108006707721646
2,RNA -> Niche,Top2a,Igfbp3,0.49623396459076724
2,RNA -> Niche,Top2a,Iglc3,0.6874918002310509
2,RNA -> Niche,Top2a,Lgals4,0.9999999999999999
2,RNA -> Niche,Top2a,Lypd8,0.7865908988229817
2,RNA -> Niche,Top2a,Nkain4,0.7944846103246869
2,RNA -> Niche,Top2a,Phgr1,0.7726321500506435
2,RNA -> Niche,Top2a,Rbp4,0.846321839438579
2,RNA -> Niche,Top2a,Rdh10,0.4654506254022031
2,RNA -> Niche,Top2a,Sell,0.7354198645943351
2,RNA -> Niche,Top2a,Sptssb,0.7474837253291032
2,RNA -> Niche,Top2a,Strn3,0.4394297221810124
2,RNA -> Niche,Top2a,Tff1,0.9919202107232229
2,RNA -> Niche,Top2a,Ubd,0.6269234522779059
3,RNA -> Niche,Atp1a2,Ace2,0.3355118382898828
