Cluster,Direction,Target,Source,Value
3,RNA -> Niche,Atp1a2,Calml4,0.29876523246642883
3,RNA -> Niche,Atp1a2,Ccl17,0.3003030622932305
3,RNA -> Niche,Atp1a2,Hmox1,0.1881701126225856
3,RNA -> Niche,Atp1a2,Ifi27l2b,0.21195668347095767
3,RNA -> Niche,Atp1a2,Ifit2,0.1695390918006808
3,RNA -> Niche,Atp1a2,Ighg1,0.3867907913129937
3,RNA -> Niche,Atp1a2,Igkc,0.271369637093969
3,RNA -> Niche,Atp1a2,Iglc1,0.23827454677300786
3,RNA -> Niche,Atp1a2,Iglc3,0.4114155673154076
3,RNA -> Niche,Atp1a2,Lgals2,0.33641479926174606
3,RNA -> Niche,Atp1a2,Lgals4,0.5896554915836575
3,RNA -> Niche,Atp1a2,Mgat3,0.23274820017404066
3,RNA -> Niche,Atp1a2,Nkain4,0.7060023541359164
3,RNA -> Niche,Atp1a2,Ptprg,0.31239110508286344
3,RNA -> Niche,Atp1a2,Sell,0.3451883400246792
3,RNA -> Niche,Atp1a2,Tagln,0.26940547586148755
3,RNA -> Niche,Atp1a2,Thbs3,0.3093008865560572
3,RNA -> Niche,Atp1a2,Tmprss2,0.3013411632641797
3,RNA -> Niche,Atp1a2,Ubd,0.43880497309898225
3,RNA -> Niche,Ccbe1,Ace2,0.49720789651267916
3,RNA -> Niche,Ccbe1,Calml4,0.704104074032096
3,RNA -> Niche,Ccbe1,Ccl17,0.9999999999999999
3,RNA -> Niche,Ccbe1,Hmox1,0.47042232925369604
3,RNA -> Niche,Ccbe1,Ifi27l2b,0.3076749404172318
3,RNA -> Niche,Ccbe1,Ifit2,0.5737163383744601
3,RNA -> Niche,Ccbe1,Ighg1,0.862574445653493
3,RNA -> Niche,Ccbe1,Igkc,0.7237322033234665
3,RNA -> Niche,Ccbe1,Iglc1,0.4542439897054205
3,RNA -> Niche,Ccbe1,Iglc3,0.4783361828592953
3,RNA -> Niche,Ccbe1,Lgals2,0.7407804360018508
3,RNA -> Niche,Ccbe1,Lgals4,0.6281022566090546
3,RNA -> Niche,Ccbe1,Mgat3,0.8644019807411747
3,RNA -> Niche,Ccbe1,Nkain4,0.5038741188924231
3,RNA -> Niche,Ccbe1,Ptprg,0.330550054092097
3,RNA -> Niche,Ccbe1,Sell,0.7380944203942879
3,RNA -> Niche,Ccbe1,Tagln,0.5054143587242035
3,RNA -> Niche,Ccbe1,Thbs3,0.3913852643025612
3,RNA -> Niche,Ccbe1,Tmprss2,0.5741991643146619
3,RNA -> Niche,Ccbe1,Ubd,0.5900979713674878
3,RNA -> Niche,Ccl17,Ace2,0.45053089597017676
3,RNA -> Niche,Ccl17,Calml4,0.7495725785598752
3,RNA -> Niche,Ccl17,Ccl17,0.874594973612553
3,RNA -> Niche,Ccl17,Hmox1,0.7783791345229538
3,RNA -> Niche,Ccl17,Ifi27l2b,0.41605714857969517
3,RNA -> Niche,Ccl17,Ifit2,0.5130014788642656
3,RNA -> Niche,Ccl17,Ighg1,0.7113032392360795
3,RNA -> Niche,Ccl17,Igkc,0.8616609578063195
3,RNA -> Niche,Ccl17,Iglc1,0.7581698102141268
3,RNA -> Niche,Ccl17,Iglc3,0.533796474098415
3,RNA -> Niche,Ccl17,Lgals2,0.7547601172815684
3,RNA -> Niche,Ccl17,Lgals4,0.4779434349186167
3,RNA -> Niche,Ccl17,Mgat3,0.77484494303401
3,RNA -> Niche,Ccl17,Nkain4,0.8769922685132475
3,RNA -> Niche,Ccl17,Ptprg,0.4782134670982889
3,RNA -> Niche,Ccl17,Sell,0.7224646124160996
3,RNA -> Niche,Ccl17,Tagln,0.9999999999999999
3,RNA -> Niche,Ccl17,Thbs3,0.5662178859216745
3,RNA -> Niche,Ccl17,Tmprss2,0.45398980093444613
3,RNA -> Niche,Ccl17,Ubd,0.836762481764216
3,RNA -> Niche,Fmn1,Ace2,0.5499044473982058
3,RNA -> Niche,Fmn1,Calml4,0.6143033925574116
3,RNA -> Niche,Fmn1,Ccl17,0.7701047834093206
3,RNA -> Niche,Fmn1,Hmox1,0.754950949338054
3,RNA -> Niche,Fmn1,Ifi27l2b,0.4899124852345601
3,RNA -> Niche,Fmn1,Ifit2,0.6465035512044122
3,RNA -> Niche,Fmn1,Ighg1,0.9033372492681021
3,RNA -> Niche,Fmn1,Igkc,0.8280182227217384
3,RNA -> Niche,Fmn1,Iglc1,0.529592509695868
3,RNA -> Niche,Fmn1,Iglc3,0.8005650393897465
3,RNA -> Niche,Fmn1,Lgals2,0.6998223389224717
3,RNA -> Niche,Fmn1,Lgals4,0.6656862479035319
3,RNA -> Niche,Fmn1,Mgat3,0.7228359020272703
3,RNA -> Niche,Fmn1,Nkain4,0.7027068887327194
3,RNA -> Niche,Fmn1,Ptprg,0.514093649629837
3,RNA -> Niche,Fmn1,Sell,0.6782174315495864
3,RNA -> Niche,Fmn1,Tagln,0.7026990113040601
3,RNA -> Niche,Fmn1,Thbs3,0.7517652387233748
3,RNA -> Niche,Fmn1,Tmprss2,0.5513030755759871
3,RNA -> Niche,Fmn1,Ubd,0.7048470816828049
3,RNA -> Niche,Gstm1,Ace2,0.23903792209279426
3,RNA -> Niche,Gstm1,Calml4,0.42386943158831064
3,RNA -> Niche,Gstm1,Ccl17,0.22326417105859195
3,RNA -> Niche,Gstm1,Hmox1,0.12794443748366285
3,RNA -> Niche,Gstm1,Ifi27l2b,0.11211985656674067
3,RNA -> Niche,Gstm1,Ifit2,0.20352214810381192
3,RNA -> Niche,Gstm1,Ighg1,0.1663578829677798
3,RNA -> Niche,Gstm1,Igkc,0.16695301648647798
3,RNA -> Niche,Gstm1,Iglc1,0.15186009046081175
3,RNA -> Niche,Gstm1,Iglc3,0.27410779367027116
3,RNA -> Niche,Gstm1,Lgals2,0.4327981043478948
3,RNA -> Niche,Gstm1,Lgals4,0.3176204122035003
3,RNA -> Niche,Gstm1,Mgat3,0.3104916269514431
3,RNA -> Niche,Gstm1,Nkain4,0.1689102169757476
3,RNA -> Niche,Gstm1,Ptprg,0.13635022202963118
3,RNA -> Niche,Gstm1,Sell,0.23208709615865128
3,RNA -> Niche,Gstm1,Tagln,0.18854547161427465
3,RNA -> Niche,Gstm1,Thbs3,0.23591048914743412
3,RNA -> Niche,Gstm1,Tmprss2,0.24484057138201745
3,RNA -> Niche,Gstm1,Ubd,0.18504567415918122
3,RNA -> Niche,Hist1h1e,Ace2,0.5147531942019443
3,RNA -> Niche,Hist1h1e,Calml4,0.7344068238751383
3,RNA -> Niche,Hist1h1e,Ccl17,0.7981756412946793
3,RNA -> Niche,Hist1h1e,Hmox1,0.3952943065801887
3,RNA -> Niche,Hist1h1e,Ifi27l2b,0.6720487927570516
3,RNA -> Niche,Hist1h1e,Ifit2,0.5677187669079051
3,RNA -> Niche,Hist1h1e,Ighg1,0.606049656968933
3,RNA -> Niche,Hist1h1e,Igkc,0.3289870691762338
3,RNA -> Niche,Hist1h1e,Iglc1,0.42314874659790597
3,RNA -> Niche,Hist1h1e,Iglc3,0.4836789905125549
3,RNA -> Niche,Hist1h1e,Lgals2,1.0000000000000002
3,RNA -> Niche,Hist1h1e,Lgals4,0.5782004423311886
3,RNA -> Niche,Hist1h1e,Mgat3,0.7608891450628793
3,RNA -> Niche,Hist1h1e,Nkain4,0.7098596174760444
3,RNA -> Niche,Hist1h1e,Ptprg,0.7183288991942897
3,RNA -> Niche,Hist1h1e,Sell,0.7829743483165355
3,RNA -> Niche,Hist1h1e,Tagln,0.6070019996663857
3,RNA -> Niche,Hist1h1e,Thbs3,0.4390855533286345
3,RNA -> Niche,Hist1h1e,Tmprss2,0.21593156950697187
3,RNA -> Niche,Hist1h1e,Ubd,0.4465504996165921
3,RNA -> Niche,Hist2h3c2,Ace2,0.4024375875011284
3,RNA -> Niche,Hist2h3c2,Calml4,0.5535391720291875
3,RNA -> Niche,Hist2h3c2,Ccl17,0.8984426761227347
3,RNA -> Niche,Hist2h3c2,Hmox1,0.5048600450715527
3,RNA -> Niche,Hist2h3c2,Ifi27l2b,0.2635259466388771
3,RNA -> Niche,Hist2h3c2,Ifit2,0.8336647898150572
3,RNA -> Niche,Hist2h3c2,Ighg1,0.8845334219714613
3,RNA -> Niche,Hist2h3c2,Igkc,0.5570812437014567
3,RNA -> Niche,Hist2h3c2,Iglc1,0.38584917900043925
3,RNA -> Niche,Hist2h3c2,Iglc3,0.691497575203924
3,RNA -> Niche,Hist2h3c2,Lgals2,1.0
3,RNA -> Niche,Hist2h3c2,Lgals4,0.8523076726102577
3,RNA -> Niche,Hist2h3c2,Mgat3,0.6088085792094526
3,RNA -> Niche,Hist2h3c2,Nkain4,0.6112809070341786
3,RNA -> Niche,Hist2h3c2,Ptprg,0.42243946841703794
3,RNA -> Niche,Hist2h3c2,Sell,0.8913525553915923
3,RNA -> Niche,Hist2h3c2,Tagln,0.7874670377761068
3,RNA -> Niche,Hist2h3c2,Thbs3,0.8272100747767148
3,RNA -> Niche,Hist2h3c2,Tmprss2,0.3248910346067689
3,RNA -> Niche,Hist2h3c2,Ubd,0.7338229943862028
3,RNA -> Niche,Hmga2,Ace2,0.35714465681345203
3,RNA -> Niche,Hmga2,Calml4,0.4819612551645524
3,RNA -> Niche,Hmga2,Ccl17,0.5830246180448749
3,RNA -> Niche,Hmga2,Hmox1,0.42095215697857563
3,RNA -> Niche,Hmga2,Ifi27l2b,0.2198560922238149
3,RNA -> Niche,Hmga2,Ifit2,0.31499052519485116
3,RNA -> Niche,Hmga2,Ighg1,0.4316646045182445
3,RNA -> Niche,Hmga2,Igkc,0.5065463429735052
3,RNA -> Niche,Hmga2,Iglc1,0.46505224594194017
3,RNA -> Niche,Hmga2,Iglc3,0.2566028055318503
3,RNA -> Niche,Hmga2,Lgals2,0.65461989165939
3,RNA -> Niche,Hmga2,Lgals4,0.4189290242551583
3,RNA -> Niche,Hmga2,Mgat3,0.607609689456108
3,RNA -> Niche,Hmga2,Nkain4,0.503981171014542
3,RNA -> Niche,Hmga2,Ptprg,0.30055461754179114
3,RNA -> Niche,Hmga2,Sell,0.4358199676405338
3,RNA -> Niche,Hmga2,Tagln,0.5965807273868797
3,RNA -> Niche,Hmga2,Thbs3,0.2246032558274338
3,RNA -> Niche,Hmga2,Tmprss2,0.2736315800088225
3,RNA -> Niche,Hmga2,Ubd,0.563964047178274
3,RNA -> Niche,Ifi213,Ace2,0.6035717959379264
3,RNA -> Niche,Ifi213,Calml4,0.8843126944754838
3,RNA -> Niche,Ifi213,Ccl17,0.8871274671454885
3,RNA -> Niche,Ifi213,Hmox1,0.6241860231809235
3,RNA -> Niche,Ifi213,Ifi27l2b,0.672730242322937
3,RNA -> Niche,Ifi213,Ifit2,0.7158164966323112
3,RNA -> Niche,Ifi213,Ighg1,0.8194174572309003
3,RNA -> Niche,Ifi213,Igkc,0.6505824434984349
3,RNA -> Niche,Ifi213,Iglc1,0.6229461620084555
3,RNA -> Niche,Ifi213,Iglc3,0.7073496390582985
3,RNA -> Niche,Ifi213,Lgals2,0.8592490994676975
3,RNA -> Niche,Ifi213,Lgals4,0.6208393217334327
3,RNA -> Niche,Ifi213,Mgat3,0.8958056375123898
3,RNA -> Niche,Ifi213,Nkain4,0.7115884802080303
3,RNA -> Niche,Ifi213,Ptprg,0.7835293591148887
3,RNA -> Niche,Ifi213,Sell,1.0
3,RNA -> Niche,Ifi213,Tagln,0.7861611468423596
3,RNA -> Niche,Ifi213,Thbs3,0.5281224600354901
3,RNA -> Niche,Ifi213,Tmprss2,0.37766776510727473
3,RNA -> Niche,Ifi213,Ubd,0.6466574923926044
3,RNA -> Niche,Igha,Ace2,0.5294161809732103
3,RNA -> Niche,Igha,Calml4,0.3148519659518072
3,RNA -> Niche,Igha,Ccl17,0.4598182149278169
3,RNA -> Niche,Igha,Hmox1,0.5219542344843379
3,RNA -> Niche,Igha,Ifi27l2b,0.2967289130142053
3,RNA -> Niche,Igha,Ifit2,0.451186598112249
3,RNA -> Niche,Igha,Ighg1,0.7305566390716911
3,RNA -> Niche,Igha,Igkc,0.9320739106226007
3,RNA -> Niche,Igha,Iglc1,0.7992520537378689
3,RNA -> Niche,Igha,Iglc3,0.8031918262532575
3,RNA -> Niche,Igha,Lgals2,0.34203367858112393
3,RNA -> Niche,Igha,Lgals4,0.3446823842038656
3,RNA -> Niche,Igha,Mgat3,0.30386239451901936
3,RNA -> Niche,Igha,Nkain4,0.5029268552232554
3,RNA -> Niche,Igha,Ptprg,0.29423561882040355
3,RNA -> Niche,Igha,Sell,0.4154283823205534
3,RNA -> Niche,Igha,Tagln,0.5949952825625888
3,RNA -> Niche,Igha,Thbs3,0.4906952545839658
3,RNA -> Niche,Igha,Tmprss2,0.4370193376880515
3,RNA -> Niche,Igha,Ubd,0.6452651637129382
3,RNA -> Niche,Ighg1,Ace2,0.2855455708710185
3,RNA -> Niche,Ighg1,Calml4,0.4398193411739322
3,RNA -> Niche,Ighg1,Ccl17,0.29276580916590883
3,RNA -> Niche,Ighg1,Hmox1,0.20399464319196176
3,RNA -> Niche,Ighg1,Ifi27l2b,0.3139416052461452
3,RNA -> Niche,Ighg1,Ifit2,0.2928210340164454
3,RNA -> Niche,Ighg1,Ighg1,0.36526478058784506
3,RNA -> Niche,Ighg1,Igkc,0.46572483941558057
3,RNA -> Niche,Ighg1,Iglc1,0.29767003781202966
3,RNA -> Niche,Ighg1,Iglc3,0.3754613727688532
3,RNA -> Niche,Ighg1,Lgals2,0.5253273477293352
3,RNA -> Niche,Ighg1,Lgals4,0.42994581502215995
3,RNA -> Niche,Ighg1,Mgat3,0.311203667550191
3,RNA -> Niche,Ighg1,Nkain4,0.26779720462565504
3,RNA -> Niche,Ighg1,Ptprg,0.2398170383967461
3,RNA -> Niche,Ighg1,Sell,0.3056233935750614
3,RNA -> Niche,Ighg1,Tagln,0.3002672065697949
3,RNA -> Niche,Ighg1,Thbs3,0.40884486769446177
3,RNA -> Niche,Ighg1,Tmprss2,0.2549729208910402
3,RNA -> Niche,Ighg1,Ubd,0.23287656242115856
3,RNA -> Niche,Igkc,Ace2,0.5916409585133363
3,RNA -> Niche,Igkc,Calml4,0.6336359745417498
3,RNA -> Niche,Igkc,Ccl17,0.6971854381457137
3,RNA -> Niche,Igkc,Hmox1,0.5974934178035444
3,RNA -> Niche,Igkc,Ifi27l2b,0.3572626015240627
3,RNA -> Niche,Igkc,Ifit2,0.5872721389595627
3,RNA -> Niche,Igkc,Ighg1,0.9196732984603414
3,RNA -> Niche,Igkc,Igkc,1.0
3,RNA -> Niche,Igkc,Iglc1,0.958621854644745
3,RNA -> Niche,Igkc,Iglc3,0.8012056553579471
3,RNA -> Niche,Igkc,Lgals2,0.6535467466043752
3,RNA -> Niche,Igkc,Lgals4,0.5900139850270832
3,RNA -> Niche,Igkc,Mgat3,0.5258170687311278
3,RNA -> Niche,Igkc,Nkain4,0.7657853750526801
3,RNA -> Niche,Igkc,Ptprg,0.37902740938912216
3,RNA -> Niche,Igkc,Sell,0.6342434831064324
3,RNA -> Niche,Igkc,Tagln,0.8450568409749116
3,RNA -> Niche,Igkc,Thbs3,0.5009497745969461
3,RNA -> Niche,Igkc,Tmprss2,0.5345417557087102
3,RNA -> Niche,Igkc,Ubd,0.8698865127913026
3,RNA -> Niche,Iglc1,Ace2,0.38926989923834077
3,RNA -> Niche,Iglc1,Calml4,0.3591615460948813
3,RNA -> Niche,Iglc1,Ccl17,0.3819982933266493
3,RNA -> Niche,Iglc1,Hmox1,0.46053675788030884
3,RNA -> Niche,Iglc1,Ifi27l2b,0.25188864305927805
3,RNA -> Niche,Iglc1,Ifit2,0.4592238438433717
3,RNA -> Niche,Iglc1,Ighg1,0.6124604547461341
3,RNA -> Niche,Iglc1,Igkc,1.0
3,RNA -> Niche,Iglc1,Iglc1,0.6375807947743581
3,RNA -> Niche,Iglc1,Iglc3,0.8010022421518184
3,RNA -> Niche,Iglc1,Lgals2,0.3070489776780678
3,RNA -> Niche,Iglc1,Lgals4,0.36430816866710236
3,RNA -> Niche,Iglc1,Mgat3,0.4246455604817115
3,RNA -> Niche,Iglc1,Nkain4,0.3988555624821726
3,RNA -> Niche,Iglc1,Ptprg,0.2615573667629245
3,RNA -> Niche,Iglc1,Sell,0.42685706696733433
3,RNA -> Niche,Iglc1,Tagln,0.4427798626445635
3,RNA -> Niche,Iglc1,Thbs3,0.34523639066395057
3,RNA -> Niche,Iglc1,Tmprss2,0.3898255912076905
3,RNA -> Niche,Iglc1,Ubd,0.43800039148032527
3,RNA -> Niche,Iglc3,Ace2,0.2970347611027444
3,RNA -> Niche,Iglc3,Calml4,0.24582747188418944
3,RNA -> Niche,Iglc3,Ccl17,0.36808584753922235
3,RNA -> Niche,Iglc3,Hmox1,0.4461532331591256
3,RNA -> Niche,Iglc3,Ifi27l2b,0.18744783130131232
3,RNA -> Niche,Iglc3,Ifit2,0.46295650838953983
3,RNA -> Niche,Iglc3,Ighg1,0.6128231479410146
3,RNA -> Niche,Iglc3,Igkc,0.9230794713772341
3,RNA -> Niche,Iglc3,Iglc1,0.5077344533385484
3,RNA -> Niche,Iglc3,Iglc3,0.7749138844484695
3,RNA -> Niche,Iglc3,Lgals2,0.24328125287624094
3,RNA -> Niche,Iglc3,Lgals4,0.31921600199450817
3,RNA -> Niche,Iglc3,Mgat3,0.31572734319820955
3,RNA -> Niche,Iglc3,Nkain4,0.330796334986942
3,RNA -> Niche,Iglc3,Ptprg,0.22384544504923795
3,RNA -> Niche,Iglc3,Sell,0.31943834439465035
3,RNA -> Niche,Iglc3,Tagln,0.38759973865481834
3,RNA -> Niche,Iglc3,Thbs3,0.3923519724247007
3,RNA -> Niche,Iglc3,Tmprss2,0.38400355244637846
3,RNA -> Niche,Iglc3,Ubd,0.4802847863704839
3,RNA -> Niche,Mzb1,Ace2,0.3179019434016525
3,RNA -> Niche,Mzb1,Calml4,0.592434764133146
3,RNA -> Niche,Mzb1,Ccl17,0.5373152784869767
3,RNA -> Niche,Mzb1,Hmox1,0.22251103180571716
3,RNA -> Niche,Mzb1,Ifi27l2b,0.22507911556022947
3,RNA -> Niche,Mzb1,Ifit2,0.37313686941200813
3,RNA -> Niche,Mzb1,Ighg1,0.41594143541921813
3,RNA -> Niche,Mzb1,Igkc,0.4092278197235971
3,RNA -> Niche,Mzb1,Iglc1,0.4032980797923031
3,RNA -> Niche,Mzb1,Iglc3,0.5601718588742418
3,RNA -> Niche,Mzb1,Lgals2,0.7564833590946166
3,RNA -> Niche,Mzb1,Lgals4,0.547967978300562
3,RNA -> Niche,Mzb1,Mgat3,0.4814902174003346
3,RNA -> Niche,Mzb1,Nkain4,0.3779617110413672
3,RNA -> Niche,Mzb1,Ptprg,0.2806364797491042
3,RNA -> Niche,Mzb1,Sell,0.4140844841848967
3,RNA -> Niche,Mzb1,Tagln,0.4459347086031504
3,RNA -> Niche,Mzb1,Thbs3,0.30721195943520013
3,RNA -> Niche,Mzb1,Tmprss2,0.29170563498953395
3,RNA -> Niche,Mzb1,Ubd,0.41112722253275447
3,RNA -> Niche,Pycr1,Ace2,0.40764724828251975
3,RNA -> Niche,Pycr1,Calml4,0.6024800003872978
3,RNA -> Niche,Pycr1,Ccl17,0.48970261982653934
3,RNA -> Niche,Pycr1,Hmox1,0.3001167421066955
3,RNA -> Niche,Pycr1,Ifi27l2b,0.24851062981828997
3,RNA -> Niche,Pycr1,Ifit2,0.4278176315585659
3,RNA -> Niche,Pycr1,Ighg1,0.8542106766620421
3,RNA -> Niche,Pycr1,Igkc,0.892805933162636
3,RNA -> Niche,Pycr1,Iglc1,0.5859185445083724
3,RNA -> Niche,Pycr1,Iglc3,0.6311640601241888
3,RNA -> Niche,Pycr1,Lgals2,0.6883867962505558
3,RNA -> Niche,Pycr1,Lgals4,0.5601694818848526
3,RNA -> Niche,Pycr1,Mgat3,0.48509869082486384
3,RNA -> Niche,Pycr1,Nkain4,0.2921283984023689
3,RNA -> Niche,Pycr1,Ptprg,0.40214733389467144
3,RNA -> Niche,Pycr1,Sell,0.49705669201365715
3,RNA -> Niche,Pycr1,Tagln,0.48036925224546406
3,RNA -> Niche,Pycr1,Thbs3,0.30603385882603235
3,RNA -> Niche,Pycr1,Tmprss2,0.24591660707021568
3,RNA -> Niche,Pycr1,Ubd,0.45280495153565065
3,RNA -> Niche,Rbbp8,Ace2,0.4626918044760132
3,RNA -> Niche,Rbbp8,Calml4,0.3326356147602343
3,RNA -> Niche,Rbbp8,Ccl17,0.21719556944642865
3,RNA -> Niche,Rbbp8,Hmox1,0.1341295566836678
3,RNA -> Niche,Rbbp8,Ifi27l2b,0.24852828521526055
3,RNA -> Niche,Rbbp8,Ifit2,0.17741272241590939
3,RNA -> Niche,Rbbp8,Ighg1,0.305651888075936
3,RNA -> Niche,Rbbp8,Igkc,0.2930329843367784
3,RNA -> Niche,Rbbp8,Iglc1,0.24139260255744532
3,RNA -> Niche,Rbbp8,Iglc3,0.29808249476809007
3,RNA -> Niche,Rbbp8,Lgals2,0.3842197278091679
3,RNA -> Niche,Rbbp8,Lgals4,0.5778281841562738
3,RNA -> Niche,Rbbp8,Mgat3,0.2203532891942765
3,RNA -> Niche,Rbbp8,Nkain4,0.24864776189220567
3,RNA -> Niche,Rbbp8,Ptprg,0.30632039632109914
3,RNA -> Niche,Rbbp8,Sell,0.19846353053514607
3,RNA -> Niche,Rbbp8,Tagln,0.17335636270829285
3,RNA -> Niche,Rbbp8,Thbs3,0.1405050403718018
3,RNA -> Niche,Rbbp8,Tmprss2,0.14384167456875724
3,RNA -> Niche,Rbbp8,Ubd,0.21032865402157871
3,RNA -> Niche,Sema4g,Ace2,0.38859828586717277
3,RNA -> Niche,Sema4g,Calml4,0.6656261905900908
3,RNA -> Niche,Sema4g,Ccl17,0.4215356172084263
3,RNA -> Niche,Sema4g,Hmox1,0.14748471258560863
3,RNA -> Niche,Sema4g,Ifi27l2b,0.19876112670560164
3,RNA -> Niche,Sema4g,Ifit2,0.3083453595353475
3,RNA -> Niche,Sema4g,Ighg1,0.3290202899741131
3,RNA -> Niche,Sema4g,Igkc,0.20990525456287884
3,RNA -> Niche,Sema4g,Iglc1,0.273647088790566
3,RNA -> Niche,Sema4g,Iglc3,0.11585245943111484
3,RNA -> Niche,Sema4g,Lgals2,0.7810854127898976
3,RNA -> Niche,Sema4g,Lgals4,0.5130896311347735
3,RNA -> Niche,Sema4g,Mgat3,0.5116576568393907
3,RNA -> Niche,Sema4g,Nkain4,0.15485232001453902
3,RNA -> Niche,Sema4g,Ptprg,0.23059478301048308
3,RNA -> Niche,Sema4g,Sell,0.40352318340232307
3,RNA -> Niche,Sema4g,Tagln,0.3791145421245561
3,RNA -> Niche,Sema4g,Thbs3,0.1325196396581918
3,RNA -> Niche,Sema4g,Tmprss2,0.12117946680798641
3,RNA -> Niche,Sema4g,Ubd,0.395049791675482
3,RNA -> Niche,Slpi,Ace2,0.4779880430477489
3,RNA -> Niche,Slpi,Calml4,0.38600584065743615
3,RNA -> Niche,Slpi,Ccl17,0.5311276036805617
3,RNA -> Niche,Slpi,Hmox1,0.5143327932840311
3,RNA -> Niche,Slpi,Ifi27l2b,0.2648042856392602
3,RNA -> Niche,Slpi,Ifit2,0.5480724568177643
3,RNA -> Niche,Slpi,Ighg1,0.7930143600429015
3,RNA -> Niche,Slpi,Igkc,0.9405041888488066
3,RNA -> Niche,Slpi,Iglc1,0.5810878945377494
3,RNA -> Niche,Slpi,Iglc3,0.8802157096685506
3,RNA -> Niche,Slpi,Lgals2,0.46288603578290966
3,RNA -> Niche,Slpi,Lgals4,0.5392867736032272
3,RNA -> Niche,Slpi,Mgat3,0.4577976127076992
3,RNA -> Niche,Slpi,Nkain4,0.3734967739091978
3,RNA -> Niche,Slpi,Ptprg,0.31763906853269575
3,RNA -> Niche,Slpi,Sell,0.4826107159084898
3,RNA -> Niche,Slpi,Tagln,0.5201317425541597
3,RNA -> Niche,Slpi,Thbs3,0.5506013691911738
3,RNA -> Niche,Slpi,Tmprss2,0.44568248048782166
3,RNA -> Niche,Slpi,Ubd,0.5480045978404509
3,RNA -> Niche,Ubac2,Ace2,0.593801468710367
3,RNA -> Niche,Ubac2,Calml4,0.8625110777087435
3,RNA -> Niche,Ubac2,Ccl17,0.6698440622566804
3,RNA -> Niche,Ubac2,Hmox1,0.6215902799036218
3,RNA -> Niche,Ubac2,Ifi27l2b,0.5136759507290077
3,RNA -> Niche,Ubac2,Ifit2,0.9347200699131736
3,RNA -> Niche,Ubac2,Ighg1,0.8806046962698407
3,RNA -> Niche,Ubac2,Igkc,0.6374147155179881
3,RNA -> Niche,Ubac2,Iglc1,0.49684860268096365
3,RNA -> Niche,Ubac2,Iglc3,0.8367313093872981
3,RNA -> Niche,Ubac2,Lgals2,0.8755986227412995
3,RNA -> Niche,Ubac2,Lgals4,0.8527659270928539
3,RNA -> Niche,Ubac2,Mgat3,0.769740789427725
3,RNA -> Niche,Ubac2,Nkain4,0.47882510166684095
3,RNA -> Niche,Ubac2,Ptprg,0.6326649351399406
3,RNA -> Niche,Ubac2,Sell,0.6930316313758755
3,RNA -> Niche,Ubac2,Tagln,0.5686360795578352
3,RNA -> Niche,Ubac2,Thbs3,0.8031101203762779
3,RNA -> Niche,Ubac2,Tmprss2,0.6400590859490829
3,RNA -> Niche,Ubac2,Ubd,0.6394934902464817
